Order_ID,Customer_ID,Order_Date,Ship_Date,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region
2920,C089,2025-03-06,2025-03-07,P1004,Office Supplies,Paper,A4 Paper Pack,4426.01,5,0.05,309.82,South
2921,C031,2024-12-01,2024-12-02,P1084,Office Supplies,Binders,Office Depot Binder,48310.51,4,0.2,-3864.84,East
2922,C050,2025-05-08,2025-05-11,P1112,Furniture,Storage,Filing Cabinet,49621.77,4,0.05,3473.52,East
2923,C043,2024-12-06,2024-12-10,P1169,Furniture,Tables,Conference Table,133493.05,3,0.1,2669.86,North
2924,C260,2024-06-18,2024-06-24,P1111,Technology,Mobiles,Samsung Galaxy S22,117619.2,10,0.1,2352.38,East
2925,C172,2024-08-01,2024-08-06,P1153,Office Supplies,Pens,Reynolds Pen,35583.12,7,0.1,711.66,East
2926,C159,2024-08-23,2024-08-24,P1057,Technology,Mobiles,Samsung Galaxy S22,70357.67,2,0.2,-5628.61,East
2927,C024,2025-05-15,2025-05-22,P1078,Furniture,Chairs,Executive Chair,143732.68,9,0.2,-11498.61,East
2928,C247,2025-02-13,2025-02-18,P1104,Technology,Tablets,Lenovo Tab M10,111057.56,10,0.15,-3331.73,North
2929,C286,2025-05-16,2025-05-17,P1013,Office Supplies,Pens,Pilot Pen,29443.32,8,0.15,-883.3,West
2930,C014,2024-07-31,2024-08-03,P1092,Furniture,Storage,Shelf Unit,452.36,5,0.1,9.05,East
2931,C039,2024-12-10,2024-12-16,P1137,Office Supplies,Pens,Reynolds Pen,113840.3,7,0.2,-9107.22,North
2932,C129,2024-07-10,2024-07-15,P1191,Furniture,Storage,Storage Box,58871.7,5,0.2,-4709.74,South
2933,C084,2024-12-29,2025-01-01,P1074,Furniture,Chairs,Visitor Chair,38989.64,3,0.0,4678.76,East
2934,C034,2025-02-19,2025-02-24,P1062,Technology,Laptops,Dell Inspiron 15,146235.49,7,0.0,17548.26,West
2935,C062,2025-01-21,2025-01-24,P1067,Technology,Tablets,Samsung Tab S7,147689.73,2,0.1,2953.79,South
2936,C015,2024-06-22,2024-06-24,P1007,Furniture,Chairs,Visitor Chair,104647.53,4,0.1,2092.95,East
2937,C104,2025-04-18,2025-04-19,P1077,Technology,Tablets,Samsung Tab S7,79619.53,10,0.2,-6369.56,East
2938,C012,2025-05-24,2025-05-27,P1067,Office Supplies,Paper,Sticky Notes,88250.34,1,0.15,-2647.51,South
2939,C234,2025-04-24,2025-04-30,P1056,Office Supplies,Pens,Pilot Pen,50807.48,9,0.2,-4064.6,North
2940,C251,2025-05-20,2025-05-23,P1174,Office Supplies,Paper,A4 Paper Pack,107599.6,9,0.0,12911.95,East
2941,C277,2025-03-01,2025-03-02,P1066,Furniture,Storage,Shelf Unit,122411.69,3,0.1,2448.23,North
2942,C133,2024-09-07,2024-09-12,P1020,Office Supplies,Pens,Parker Pen,76497.14,4,0.2,-6119.77,East
2943,C185,2024-08-07,2024-08-14,P1157,Furniture,Tables,Office Table,33047.95,4,0.0,3965.75,North
2944,C108,2024-12-07,2024-12-09,P1101,Office Supplies,Binders,Office Depot Binder,90182.25,8,0.0,10821.87,West
2945,C283,2024-07-09,2024-07-11,P1138,Technology,Mobiles,iPhone 13,98952.23,8,0.0,11874.27,West
2946,C106,2025-05-11,2025-05-14,P1194,Office Supplies,Binders,Avery Binder,127847.0,4,0.15,-3835.41,North
2947,C118,2025-01-24,2025-01-27,P1029,Technology,Tablets,Lenovo Tab M10,28630.15,10,0.1,572.6,East
2948,C025,2024-10-30,2024-11-03,P1044,Technology,Mobiles,iPhone 13,24648.82,1,0.1,492.98,South
2949,C073,2025-01-31,2025-02-07,P1038,Furniture,Chairs,Visitor Chair,62418.58,10,0.05,4369.3,South
2950,C007,2024-09-24,2024-09-25,P1078,Technology,Laptops,HP Pavilion,98330.04,2,0.2,-7866.4,North
2951,C208,2024-12-12,2024-12-18,P1076,Technology,Mobiles,OnePlus 10,25624.87,4,0.0,3074.98,West
2952,C106,2024-08-05,2024-08-10,P1135,Furniture,Storage,Shelf Unit,99994.85,7,0.05,6999.64,East
2953,C069,2025-02-28,2025-03-02,P1128,Furniture,Storage,Storage Box,131036.3,3,0.05,9172.54,West
2954,C187,2024-07-17,2024-07-18,P1056,Furniture,Tables,Office Table,9209.29,1,0.1,184.19,North
2955,C128,2024-10-19,2024-10-24,P1070,Furniture,Tables,Conference Table,63982.33,3,0.2,-5118.59,West
2956,C006,2024-06-15,2024-06-21,P1100,Office Supplies,Binders,Office Depot Binder,131138.35,10,0.0,15736.6,South
2957,C099,2024-10-27,2024-10-30,P1072,Technology,Tablets,Lenovo Tab M10,86102.24,7,0.15,-2583.07,North
2958,C144,2024-12-22,2024-12-23,P1061,Furniture,Storage,Filing Cabinet,86254.58,9,0.1,1725.09,West
2959,C151,2025-04-29,2025-05-05,P1049,Office Supplies,Pens,Pilot Pen,71900.85,5,0.2,-5752.07,South
2960,C251,2025-02-22,2025-02-23,P1199,Furniture,Chairs,Visitor Chair,113810.55,4,0.15,-3414.32,North
2961,C142,2024-12-31,2025-01-03,P1181,Furniture,Chairs,Executive Chair,4384.46,2,0.1,87.69,East
2962,C190,2025-01-10,2025-01-16,P1168,Furniture,Storage,Storage Box,62153.56,10,0.05,4350.75,West
2963,C089,2024-12-12,2024-12-13,P1079,Technology,Mobiles,OnePlus 10,82811.18,8,0.2,-6624.89,West
2964,C266,2024-12-03,2024-12-04,P1041,Furniture,Storage,Storage Box,38228.81,10,0.2,-3058.3,East
2965,C138,2024-10-26,2024-10-28,P1163,Office Supplies,Pens,Reynolds Pen,140996.33,4,0.15,-4229.89,West
2966,C247,2024-11-16,2024-11-18,P1077,Furniture,Storage,Shelf Unit,141538.02,7,0.0,16984.56,South
2967,C096,2024-07-16,2024-07-23,P1029,Furniture,Tables,Standing Desk,107811.97,6,0.2,-8624.96,North
2968,C282,2025-01-14,2025-01-17,P1170,Furniture,Tables,Conference Table,104822.65,10,0.1,2096.45,North
2969,C016,2025-05-09,2025-05-11,P1172,Technology,Laptops,Dell Inspiron 15,28449.08,6,0.2,-2275.93,North
2970,C019,2025-02-26,2025-03-01,P1008,Technology,Laptops,Lenovo ThinkPad,14196.1,5,0.2,-1135.69,South
2971,C046,2025-03-29,2025-04-01,P1080,Office Supplies,Pens,Pilot Pen,31486.97,2,0.05,2204.09,West
2972,C170,2025-05-02,2025-05-04,P1103,Furniture,Chairs,Executive Chair,4538.05,1,0.0,544.57,East
2973,C177,2025-03-19,2025-03-26,P1047,Furniture,Storage,Filing Cabinet,40725.13,3,0.0,4887.02,West
2974,C237,2024-08-19,2024-08-20,P1153,Technology,Mobiles,Samsung Galaxy S22,147233.19,6,0.05,10306.32,South
2975,C131,2024-12-30,2024-12-31,P1111,Furniture,Chairs,Visitor Chair,77168.95,4,0.1,1543.38,West
2976,C176,2024-11-08,2024-11-10,P1049,Office Supplies,Pens,Pilot Pen,41989.15,8,0.1,839.78,South
2977,C105,2025-05-01,2025-05-07,P1184,Technology,Tablets,Lenovo Tab M10,89251.33,5,0.1,1785.03,North
2978,C210,2025-01-08,2025-01-13,P1114,Furniture,Storage,Filing Cabinet,108482.04,7,0.2,-8678.56,West
2979,C292,2025-04-23,2025-04-28,P1107,Technology,Mobiles,iPhone 13,2204.58,8,0.0,264.55,West
2980,C018,2024-11-25,2024-11-27,P1181,Furniture,Chairs,Visitor Chair,34670.75,1,0.1,693.41,West
2981,C056,2024-07-02,2024-07-08,P1125,Office Supplies,Binders,Office Depot Binder,86749.45,8,0.05,6072.46,South
2982,C011,2024-11-09,2024-11-16,P1067,Technology,Laptops,Lenovo ThinkPad,85139.21,4,0.0,10216.71,West
2983,C053,2024-10-13,2024-10-14,P1159,Technology,Mobiles,iPhone 13,26864.63,8,0.05,1880.52,West
2984,C133,2024-08-19,2024-08-23,P1013,Office Supplies,Pens,Parker Pen,93955.04,2,0.1,1879.1,East
2985,C292,2025-02-19,2025-02-23,P1015,Technology,Laptops,Lenovo ThinkPad,26749.07,2,0.2,-2139.93,West
2986,C148,2025-04-06,2025-04-09,P1162,Office Supplies,Binders,Avery Binder,62399.17,10,0.2,-4991.93,East
2987,C126,2024-10-17,2024-10-18,P1011,Furniture,Tables,Standing Desk,1693.62,2,0.1,33.87,South
2988,C076,2025-04-22,2025-04-25,P1097,Office Supplies,Pens,Reynolds Pen,103823.76,5,0.0,12458.85,North
2989,C041,2025-02-15,2025-02-16,P1160,Technology,Mobiles,iPhone 13,100133.15,9,0.05,7009.32,West
2990,C142,2025-03-22,2025-03-28,P1171,Office Supplies,Paper,Sticky Notes,4449.58,2,0.15,-133.49,East
2991,C176,2024-11-17,2024-11-18,P1119,Office Supplies,Binders,Office Depot Binder,80521.94,9,0.2,-6441.76,North
2992,C042,2024-07-16,2024-07-19,P1121,Office Supplies,Binders,Staples Binder,19255.58,2,0.1,385.11,West
2993,C010,2024-09-24,2024-09-29,P1179,Office Supplies,Paper,A4 Paper Pack,12417.24,10,0.2,-993.38,North
2994,C289,2024-12-25,2024-12-26,P1154,Office Supplies,Pens,Parker Pen,112945.47,6,0.15,-3388.36,West
2995,C109,2025-05-14,2025-05-20,P1047,Office Supplies,Pens,Parker Pen,83327.55,4,0.05,5832.93,North
2996,C280,2024-12-30,2025-01-06,P1016,Technology,Laptops,Lenovo ThinkPad,127074.41,9,0.0,15248.93,South
2997,C046,2025-03-26,2025-03-31,P1174,Office Supplies,Pens,Reynolds Pen,92695.16,9,0.05,6488.66,West
2998,C183,2025-03-17,2025-03-19,P1113,Office Supplies,Pens,Parker Pen,74447.03,10,0.2,-5955.76,North
2999,C216,2024-06-22,2024-06-29,P1109,Technology,Mobiles,iPhone 13,52999.54,5,0.2,-4239.96,West
3000,C080,2024-10-28,2024-10-29,P1081,Technology,Mobiles,OnePlus 10,52632.42,1,0.15,-1578.97,North
